asset_id,timestamp,cycle,structural_drift_score,composite_instability,trend,phase,risk_level,estimated_rul,operator_message,structural_analysis_available
unit_004,2025-01-01T02:45:00+00:00,165,1.3451,1231.8691,unstable,unstable,HIGH,184,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T02:46:00+00:00,166,1.4844,1256.0635,unstable,unstable,HIGH,183,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T02:47:00+00:00,167,0.9719,1284.3778,unstable,unstable,HIGH,182,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T02:48:00+00:00,168,1.0319,1248.1447,unstable,unstable,HIGH,181,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T02:49:00+00:00,169,0.8139,1253.1781,unstable,unstable,HIGH,180,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T02:50:00+00:00,170,1.0323,1316.4047,unstable,unstable,HIGH,179,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T02:51:00+00:00,171,1.516,965.5315,unstable,unstable,HIGH,178,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T02:52:00+00:00,172,9.8512,486.3629,unstable,unstable,HIGH,177,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T02:53:00+00:00,173,9.9872,515.4849,unstable,unstable,HIGH,176,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T02:54:00+00:00,174,0.9313,1010.4334,unstable,unstable,HIGH,175,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T02:55:00+00:00,175,1.7298,976.6296,unstable,unstable,HIGH,174,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T02:56:00+00:00,176,1.5301,962.5041,unstable,unstable,HIGH,173,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T02:57:00+00:00,177,2.8494,867.9162,unstable,unstable,HIGH,172,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T02:58:00+00:00,178,1.5368,963.0535,unstable,unstable,HIGH,171,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T02:59:00+00:00,179,1.3827,1254.9459,unstable,unstable,HIGH,170,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T03:00:00+00:00,180,3.3236,1054.3177,unstable,unstable,HIGH,169,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T03:01:00+00:00,181,3.3333,1054.9738,unstable,unstable,HIGH,168,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T03:02:00+00:00,182,3.3407,1048.9415,unstable,unstable,HIGH,167,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T03:03:00+00:00,183,3.3365,1051.9469,unstable,unstable,HIGH,166,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T03:04:00+00:00,184,3.3342,1051.9475,unstable,unstable,HIGH,165,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T03:05:00+00:00,185,2.9233,1043.8875,unstable,unstable,HIGH,164,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T03:06:00+00:00,186,8.0164,775.6531,unstable,unstable,HIGH,163,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T03:07:00+00:00,187,7.2821,519.655,unstable,unstable,HIGH,162,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T03:08:00+00:00,188,7.2846,519.5078,unstable,unstable,HIGH,161,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T03:09:00+00:00,189,7.2846,519.717,unstable,unstable,HIGH,160,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T03:10:00+00:00,190,12.0548,175.2089,unstable,unstable,HIGH,159,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T03:11:00+00:00,191,16.05,10.6765,unstable,unstable,HIGH,158,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T03:12:00+00:00,192,15.2072,313.449,unstable,unstable,HIGH,157,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T03:13:00+00:00,193,16.7649,528.4742,unstable,unstable,HIGH,156,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T03:14:00+00:00,194,7.5945,769.2379,unstable,unstable,HIGH,155,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T03:15:00+00:00,195,2.8712,1040.4729,unstable,unstable,HIGH,154,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T03:16:00+00:00,196,0.4045,1618.81,unstable,unstable,HIGH,153,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T03:17:00+00:00,197,1.4098,1689.44,unstable,unstable,HIGH,152,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T03:18:00+00:00,198,0.845,1717.4896,unstable,unstable,HIGH,151,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T03:19:00+00:00,199,1.6267,1724.6793,unstable,unstable,HIGH,150,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T03:20:00+00:00,200,0.8512,1290.8345,unstable,unstable,HIGH,149,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T03:21:00+00:00,201,11.0731,769.7856,unstable,unstable,HIGH,148,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T03:22:00+00:00,202,11.1141,792.6658,unstable,unstable,HIGH,147,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T03:23:00+00:00,203,1.1833,1357.2927,unstable,unstable,HIGH,146,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T03:24:00+00:00,204,2.0979,946.0359,unstable,unstable,HIGH,145,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T03:25:00+00:00,205,3.6336,1071.2414,unstable,unstable,HIGH,144,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T03:26:00+00:00,206,0.8717,1666.6633,unstable,unstable,HIGH,143,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T03:27:00+00:00,207,0.8738,1665.2894,unstable,unstable,HIGH,142,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T03:28:00+00:00,208,0.5773,1646.0143,unstable,unstable,HIGH,141,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T03:29:00+00:00,209,1.2077,2042.5951,unstable,unstable,HIGH,140,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T03:30:00+00:00,210,1.6428,2326.5234,unstable,unstable,HIGH,139,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T03:31:00+00:00,211,1.6819,1826.8832,unstable,unstable,HIGH,138,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T03:32:00+00:00,212,1.81,1781.5298,unstable,unstable,HIGH,137,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T03:33:00+00:00,213,1.8039,1777.7944,unstable,unstable,HIGH,136,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T03:34:00+00:00,214,1.8149,1779.5288,unstable,unstable,HIGH,135,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T03:35:00+00:00,215,2.1002,1843.2678,unstable,unstable,HIGH,134,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T03:36:00+00:00,216,2.0183,1877.689,unstable,unstable,HIGH,133,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T03:37:00+00:00,217,2.038,1527.9231,unstable,unstable,HIGH,132,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T03:38:00+00:00,218,2.4813,1018.0593,unstable,unstable,HIGH,131,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T03:39:00+00:00,219,2.4898,1017.64,unstable,unstable,HIGH,130,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T03:40:00+00:00,220,1.9202,1191.6091,unstable,unstable,HIGH,129,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T03:41:00+00:00,221,11.3056,822.8841,unstable,unstable,HIGH,128,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T03:42:00+00:00,222,11.2307,409.5172,unstable,unstable,HIGH,127,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T03:43:00+00:00,223,10.8781,469.306,unstable,unstable,HIGH,126,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T03:44:00+00:00,224,10.961,466.5048,unstable,unstable,HIGH,125,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T03:45:00+00:00,225,11.0225,518.5836,unstable,unstable,HIGH,124,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T03:46:00+00:00,226,11.0896,476.6313,unstable,unstable,HIGH,123,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T03:47:00+00:00,227,11.0546,509.8518,unstable,unstable,HIGH,122,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T03:48:00+00:00,228,10.9731,486.1882,unstable,unstable,HIGH,121,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T03:49:00+00:00,229,1.5865,967.7721,unstable,unstable,HIGH,120,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T03:50:00+00:00,230,1.0172,1018.9347,unstable,unstable,HIGH,119,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T03:51:00+00:00,231,0.7132,1328.7493,unstable,unstable,HIGH,118,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T03:52:00+00:00,232,1.1866,1206.7082,unstable,unstable,HIGH,117,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T03:53:00+00:00,233,0.7778,1265.6238,unstable,unstable,HIGH,116,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T03:54:00+00:00,234,0.7828,1268.486,unstable,unstable,HIGH,115,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T03:55:00+00:00,235,0.7617,1268.0076,unstable,unstable,HIGH,114,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T03:56:00+00:00,236,1.3085,1534.7785,unstable,unstable,HIGH,113,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T03:57:00+00:00,237,10.9282,767.1003,unstable,unstable,HIGH,112,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T03:58:00+00:00,238,1.0451,1513.0364,unstable,unstable,HIGH,111,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T03:59:00+00:00,239,0.7614,1268.4802,unstable,unstable,HIGH,110,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T04:00:00+00:00,240,0.8363,1736.1765,unstable,unstable,HIGH,109,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T04:01:00+00:00,241,0.5056,1764.46,unstable,unstable,HIGH,108,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T04:02:00+00:00,242,0.5809,1944.405,unstable,unstable,HIGH,107,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T04:03:00+00:00,243,0.5725,1944.2084,unstable,unstable,HIGH,106,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T04:04:00+00:00,244,2.503,1397.1233,unstable,unstable,HIGH,105,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T04:05:00+00:00,245,4.1894,1120.6333,unstable,unstable,HIGH,104,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T04:06:00+00:00,246,4.1804,1116.3617,unstable,unstable,HIGH,103,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T04:07:00+00:00,247,4.1664,1131.8923,unstable,unstable,HIGH,102,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T04:08:00+00:00,248,4.5235,1134.3694,unstable,unstable,HIGH,101,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T04:09:00+00:00,249,4.5252,1137.7751,unstable,unstable,HIGH,100,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T04:10:00+00:00,250,2.7942,1279.393,unstable,unstable,HIGH,99,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T04:11:00+00:00,251,1.7133,1456.0012,unstable,unstable,HIGH,98,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T04:12:00+00:00,252,1.3958,1353.551,unstable,unstable,HIGH,97,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T04:13:00+00:00,253,1.3864,1347.6663,unstable,unstable,HIGH,96,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T04:14:00+00:00,254,1.1384,1275.2323,unstable,unstable,HIGH,95,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T04:15:00+00:00,255,1.3718,1297.6719,unstable,unstable,HIGH,94,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T04:16:00+00:00,256,1.119,1307.8588,unstable,unstable,HIGH,93,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T04:17:00+00:00,257,1.6748,1424.9385,unstable,unstable,HIGH,92,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T04:18:00+00:00,258,1.3774,1425.7484,unstable,unstable,HIGH,91,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T04:19:00+00:00,259,0.9942,1582.2914,unstable,unstable,HIGH,90,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T04:20:00+00:00,260,1.292,1624.2742,unstable,unstable,HIGH,89,System appears stable based on current heuristic interpretation.,True
unit_004,2025-01-01T04:21:00+00:00,261,11.1449,1091.2229,unstable,unstable,HIGH,88,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T04:22:00+00:00,262,10.929,801.4727,unstable,unstable,HIGH,87,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T04:23:00+00:00,263,10.928,730.0328,unstable,unstable,HIGH,86,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T04:24:00+00:00,264,10.9556,710.0569,unstable,unstable,HIGH,85,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T04:25:00+00:00,265,11.045,453.1672,unstable,unstable,HIGH,84,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T04:26:00+00:00,266,11.111,455.7027,unstable,unstable,HIGH,83,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T04:27:00+00:00,267,10.8876,584.2663,unstable,unstable,HIGH,82,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T04:28:00+00:00,268,11.0196,621.786,unstable,unstable,HIGH,81,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T04:29:00+00:00,269,10.9064,421.118,unstable,unstable,HIGH,80,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T04:30:00+00:00,270,10.8677,560.5643,unstable,unstable,HIGH,79,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T04:31:00+00:00,271,10.8811,567.7631,unstable,unstable,HIGH,78,High instability detected. Immediate operator review advised.,True
unit_004,2025-01-01T04:32:00+00:00,272,1.5858,1415.0026,unstable,unstable,HIGH,77,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T04:33:00+00:00,273,1.5844,1419.7949,unstable,unstable,HIGH,76,Drift is elevated. Monitor closely for trend continuation.,True
unit_004,2025-01-01T04:34:00+00:00,274,1.2105,1575.325,unstable,unstable,HIGH,75,System appears stable based on current heuristic interpretation.,True
unit_005,2025-01-01T00:01:00+00:00,1,0.0,0.0,stable,stable,LOW,341,System appears stable based on current heuristic interpretation.,False
unit_005,2025-01-01T00:02:00+00:00,2,0.0,0.0,stable,stable,LOW,340,System appears stable based on current heuristic interpretation.,False
unit_005,2025-01-01T00:03:00+00:00,3,0.0,0.0,stable,stable,LOW,339,System appears stable based on current heuristic interpretation.,False
unit_005,2025-01-01T00:04:00+00:00,4,0.0,0.0,stable,stable,LOW,338,System appears stable based on current heuristic interpretation.,False
unit_005,2025-01-01T00:05:00+00:00,5,0.0,0.0,stable,stable,LOW,337,System appears stable based on current heuristic interpretation.,False
unit_005,2025-01-01T00:06:00+00:00,6,0.0,0.0,stable,stable,LOW,336,System appears stable based on current heuristic interpretation.,False
unit_005,2025-01-01T00:07:00+00:00,7,0.0,0.0,stable,stable,LOW,335,System appears stable based on current heuristic interpretation.,False
unit_005,2025-01-01T00:08:00+00:00,8,0.0,0.0,stable,stable,LOW,334,System appears stable based on current heuristic interpretation.,False
unit_005,2025-01-01T00:09:00+00:00,9,0.0,0.0,stable,stable,LOW,333,System appears stable based on current heuristic interpretation.,False
unit_005,2025-01-01T00:10:00+00:00,10,0.0,0.0,stable,stable,LOW,332,System appears stable based on current heuristic interpretation.,False
unit_005,2025-01-01T00:11:00+00:00,11,0.0,0.0,stable,stable,LOW,331,System appears stable based on current heuristic interpretation.,False
unit_005,2025-01-01T00:12:00+00:00,12,0.0,0.0,stable,stable,LOW,330,System appears stable based on current heuristic interpretation.,False
unit_005,2025-01-01T00:13:00+00:00,13,0.0,0.0,stable,stable,LOW,329,System appears stable based on current heuristic interpretation.,False
unit_005,2025-01-01T00:14:00+00:00,14,0.0,0.0,stable,stable,LOW,328,System appears stable based on current heuristic interpretation.,False
unit_005,2025-01-01T00:15:00+00:00,15,0.0,0.0,stable,stable,LOW,327,System appears stable based on current heuristic interpretation.,False
unit_005,2025-01-01T00:16:00+00:00,16,0.0,0.0,stable,stable,LOW,326,System appears stable based on current heuristic interpretation.,False
unit_005,2025-01-01T00:17:00+00:00,17,0.0,0.0,stable,stable,LOW,325,System appears stable based on current heuristic interpretation.,False
unit_005,2025-01-01T00:18:00+00:00,18,0.0,0.0,stable,stable,LOW,324,System appears stable based on current heuristic interpretation.,False
unit_005,2025-01-01T00:19:00+00:00,19,0.0,0.0,stable,stable,LOW,323,System appears stable based on current heuristic interpretation.,False
unit_005,2025-01-01T00:20:00+00:00,20,0.0,0.0,stable,stable,LOW,322,System appears stable based on current heuristic interpretation.,False
unit_005,2025-01-01T00:21:00+00:00,21,0.0,0.0,stable,stable,LOW,321,System appears stable based on current heuristic interpretation.,False
unit_005,2025-01-01T00:22:00+00:00,22,0.0,0.0,stable,stable,LOW,320,System appears stable based on current heuristic interpretation.,False
unit_005,2025-01-01T00:23:00+00:00,23,0.0,0.0,stable,stable,LOW,319,System appears stable based on current heuristic interpretation.,False
unit_005,2025-01-01T00:24:00+00:00,24,0.5172,1236.6854,stable,stable,LOW,318,System appears stable based on current heuristic interpretation.,True
unit_005,2025-01-01T00:25:00+00:00,25,1.3134,1257.1884,drift,drift,MEDIUM,317,System appears stable based on current heuristic interpretation.,True
unit_005,2025-01-01T00:26:00+00:00,26,1.6179,1291.6909,unstable,unstable,HIGH,316,Drift is elevated. Monitor closely for trend continuation.,True
unit_005,2025-01-01T00:27:00+00:00,27,1.6224,1290.2576,unstable,unstable,HIGH,315,Drift is elevated. Monitor closely for trend continuation.,True
unit_005,2025-01-01T00:28:00+00:00,28,5.9789,672.1218,unstable,unstable,HIGH,314,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T00:29:00+00:00,29,6.1484,486.3649,unstable,unstable,HIGH,313,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T00:30:00+00:00,30,6.1654,469.6786,unstable,unstable,HIGH,312,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T00:31:00+00:00,31,5.7847,586.9297,unstable,unstable,HIGH,311,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T00:32:00+00:00,32,5.6335,538.6149,unstable,unstable,HIGH,310,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T00:33:00+00:00,33,2.3519,1395.7392,unstable,unstable,HIGH,309,Drift is elevated. Monitor closely for trend continuation.,True
unit_005,2025-01-01T00:34:00+00:00,34,2.3537,1395.0736,unstable,unstable,HIGH,308,Drift is elevated. Monitor closely for trend continuation.,True
unit_005,2025-01-01T00:35:00+00:00,35,2.5052,1563.7958,unstable,unstable,HIGH,307,Drift is elevated. Monitor closely for trend continuation.,True
unit_005,2025-01-01T00:36:00+00:00,36,1.9093,1776.3737,unstable,unstable,HIGH,306,Drift is elevated. Monitor closely for trend continuation.,True
unit_005,2025-01-01T00:37:00+00:00,37,2.5021,1570.4856,unstable,unstable,HIGH,305,Drift is elevated. Monitor closely for trend continuation.,True
unit_005,2025-01-01T00:38:00+00:00,38,2.7454,1710.3354,unstable,unstable,HIGH,304,Drift is elevated. Monitor closely for trend continuation.,True
unit_005,2025-01-01T00:39:00+00:00,39,2.7422,1712.1462,unstable,unstable,HIGH,303,Drift is elevated. Monitor closely for trend continuation.,True
unit_005,2025-01-01T00:40:00+00:00,40,1.9492,1724.0492,unstable,unstable,HIGH,302,Drift is elevated. Monitor closely for trend continuation.,True
unit_005,2025-01-01T00:41:00+00:00,41,6.1643,1156.8846,unstable,unstable,HIGH,301,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T00:42:00+00:00,42,6.1752,1156.7917,unstable,unstable,HIGH,300,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T00:43:00+00:00,43,1.065,1599.5748,unstable,unstable,HIGH,299,System appears stable based on current heuristic interpretation.,True
unit_005,2025-01-01T00:44:00+00:00,44,1.3045,1561.1205,unstable,unstable,HIGH,298,System appears stable based on current heuristic interpretation.,True
unit_005,2025-01-01T00:45:00+00:00,45,1.8761,1827.5703,unstable,unstable,HIGH,297,Drift is elevated. Monitor closely for trend continuation.,True
unit_005,2025-01-01T00:46:00+00:00,46,1.5656,1584.2125,unstable,unstable,HIGH,296,Drift is elevated. Monitor closely for trend continuation.,True
unit_005,2025-01-01T00:47:00+00:00,47,0.9749,1280.5591,unstable,unstable,HIGH,295,System appears stable based on current heuristic interpretation.,True
unit_005,2025-01-01T00:48:00+00:00,48,1.9874,1710.0053,unstable,unstable,HIGH,294,Drift is elevated. Monitor closely for trend continuation.,True
unit_005,2025-01-01T00:49:00+00:00,49,3.8847,2020.1772,unstable,unstable,HIGH,293,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T00:50:00+00:00,50,3.8848,2020.2279,unstable,unstable,HIGH,292,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T00:51:00+00:00,51,2.4471,1680.3377,unstable,unstable,HIGH,291,Drift is elevated. Monitor closely for trend continuation.,True
unit_005,2025-01-01T00:52:00+00:00,52,3.4427,1680.6889,unstable,unstable,HIGH,290,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T00:53:00+00:00,53,4.0757,1343.5488,unstable,unstable,HIGH,289,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T00:54:00+00:00,54,3.3587,1648.4619,unstable,unstable,HIGH,288,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T00:55:00+00:00,55,3.438,1682.7957,unstable,unstable,HIGH,287,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T00:56:00+00:00,56,3.4318,1679.2726,unstable,unstable,HIGH,286,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T00:57:00+00:00,57,3.4332,1681.3364,unstable,unstable,HIGH,285,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T00:58:00+00:00,58,3.3543,1647.1182,unstable,unstable,HIGH,284,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T00:59:00+00:00,59,4.8792,1613.9887,unstable,unstable,HIGH,283,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T01:00:00+00:00,60,4.7644,1882.8271,unstable,unstable,HIGH,282,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T01:01:00+00:00,61,4.9418,1899.5721,unstable,unstable,HIGH,281,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T01:02:00+00:00,62,5.3622,2073.6457,unstable,unstable,HIGH,280,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T01:03:00+00:00,63,3.1116,2010.3699,unstable,unstable,HIGH,279,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T01:04:00+00:00,64,2.9012,1729.487,unstable,unstable,HIGH,278,Drift is elevated. Monitor closely for trend continuation.,True
unit_005,2025-01-01T01:05:00+00:00,65,2.3299,1395.9223,unstable,unstable,HIGH,277,Drift is elevated. Monitor closely for trend continuation.,True
unit_005,2025-01-01T01:06:00+00:00,66,2.5539,1403.7814,unstable,unstable,HIGH,276,Drift is elevated. Monitor closely for trend continuation.,True
unit_005,2025-01-01T01:07:00+00:00,67,1.9873,1531.5818,unstable,unstable,HIGH,275,Drift is elevated. Monitor closely for trend continuation.,True
unit_005,2025-01-01T01:08:00+00:00,68,1.0917,1345.4901,unstable,unstable,HIGH,274,System appears stable based on current heuristic interpretation.,True
unit_005,2025-01-01T01:09:00+00:00,69,0.707,1323.2715,unstable,unstable,HIGH,273,System appears stable based on current heuristic interpretation.,True
unit_005,2025-01-01T01:10:00+00:00,70,6.4595,877.1074,unstable,unstable,HIGH,272,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T01:11:00+00:00,71,6.0233,832.7347,unstable,unstable,HIGH,271,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T01:12:00+00:00,72,6.0183,809.1435,unstable,unstable,HIGH,270,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T01:13:00+00:00,73,2.3505,750.2333,unstable,unstable,HIGH,269,Drift is elevated. Monitor closely for trend continuation.,True
unit_005,2025-01-01T01:14:00+00:00,74,2.3499,750.4586,unstable,unstable,HIGH,268,Drift is elevated. Monitor closely for trend continuation.,True
unit_005,2025-01-01T01:15:00+00:00,75,2.9372,1050.5402,unstable,unstable,HIGH,267,Drift is elevated. Monitor closely for trend continuation.,True
unit_005,2025-01-01T01:16:00+00:00,76,2.7643,1253.6972,unstable,unstable,HIGH,266,Drift is elevated. Monitor closely for trend continuation.,True
unit_005,2025-01-01T01:17:00+00:00,77,2.7989,1254.084,unstable,unstable,HIGH,265,Drift is elevated. Monitor closely for trend continuation.,True
unit_005,2025-01-01T01:18:00+00:00,78,2.2937,1499.4308,unstable,unstable,HIGH,264,Drift is elevated. Monitor closely for trend continuation.,True
unit_005,2025-01-01T01:19:00+00:00,79,2.5009,1462.5828,unstable,unstable,HIGH,263,Drift is elevated. Monitor closely for trend continuation.,True
unit_005,2025-01-01T01:20:00+00:00,80,3.6428,2174.4294,unstable,unstable,HIGH,262,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T01:21:00+00:00,81,3.6336,2098.565,unstable,unstable,HIGH,261,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T01:22:00+00:00,82,3.2534,2048.6103,unstable,unstable,HIGH,260,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T01:23:00+00:00,83,1.6288,1735.7123,unstable,unstable,HIGH,259,Drift is elevated. Monitor closely for trend continuation.,True
unit_005,2025-01-01T01:24:00+00:00,84,0.5526,1343.7993,unstable,unstable,HIGH,258,System appears stable based on current heuristic interpretation.,True
unit_005,2025-01-01T01:25:00+00:00,85,0.543,1343.5659,unstable,unstable,HIGH,257,System appears stable based on current heuristic interpretation.,True
unit_005,2025-01-01T01:26:00+00:00,86,0.548,1341.6671,unstable,unstable,HIGH,256,System appears stable based on current heuristic interpretation.,True
unit_005,2025-01-01T01:27:00+00:00,87,5.9231,829.6017,unstable,unstable,HIGH,255,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T01:28:00+00:00,88,6.1536,545.2495,unstable,unstable,HIGH,254,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T01:29:00+00:00,89,6.1085,484.6724,unstable,unstable,HIGH,253,High instability detected. Immediate operator review advised.,True
unit_005,2025-01-01T01:30:00+00:00,90,1.4094,814.3511,unstable,unstable,HIGH,252,System appears stable based on current heuristic interpretation.,True
