"unit_id","n_cycles","warning_cycle","lead_time_cycles","false_positive","n_operating_conditions","primary_operating_condition","operating_conditions_present","mean_raw_drift","mean_ema_drift","max_raw_drift","max_ema_drift","quantum_peak","quantum_mean","quantum_variance","information_peak","information_mean","information_variance","free_energy_peak","free_energy_mean","free_energy_variance","topological_peak","topological_mean","topological_variance","algorithmic_peak","algorithmic_mean","algorithmic_variance","inferred_fault_mode","fault_mode_confidence","dominant_component","lead_time_by_condition","component_by_condition","degradation_trajectory","trajectory_variance"
150,149,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.27915387499984623,0.2840533836965179,0.7422651335402649,0.5220160437328091,0.48967593407305837,0.23631515993270394,0.012801902953842762,1.0,0.3087248322147651,0.21341381018873026,0.9675557751301882,0.2678947143393258,0.1634668668383073,0.9613484241986265,0.4742576497926859,0.12862176162618963,0.4834597875569044,0.06360528629575692,0.015392530196285115,"HPC_like",0.7230403220748122,"quantum","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008850547218450721
151,351,275,41,False,2,1,"[np.int64(1), np.int64(2)]",0.32241180560928706,0.3231346936593464,0.7465449120993184,0.6562667752580215,0.5027542674543817,0.25134301763872074,0.017655377519924274,1.0,0.3162393162393162,0.21623201110380602,0.9600438885752435,0.29087082189599245,0.18484187233255567,0.9588204230305958,0.6861367492411474,0.10334410355126629,0.605263157894737,0.06854394492471168,0.013621524527146265,"HPC_like",0.7580761499195356,"topological","{np.int64(1): 30.0, np.int64(2): 41.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009108674201102517
152,262,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.28849902732144905,0.28604388372021555,0.747687393755919,0.5114265114485049,0.47776534221431066,0.23914790163774785,0.014216150171416581,1.0,0.2595419847328244,0.1921799428937708,0.9543545017755223,0.24385877039407308,0.16968618716310005,0.9610112463520978,0.651502940064629,0.06323972354888302,0.509478672985782,0.05371965558409607,0.011862946307857216,"HPC_like",0.7567368379380673,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008494182624270322
153,168,81,71,False,2,1,"[np.int64(1), np.int64(2)]",0.3273797446615168,0.3216398711029668,0.7309863732055358,0.5988322038623457,0.44181043219662997,0.2444383420007895,0.011823400016738927,1.0,0.3333333333333333,0.22222222222222227,0.9537268238978492,0.3041821784935223,0.18579520579265546,0.9445295225425416,0.7012631644751887,0.12717595026363,0.40800000000000003,0.04688998357963872,0.01015549584044478,"HPC_like",0.7802829237061737,"quantum","{np.int64(1): 39.0, np.int64(2): 71.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008929218483186193
154,203,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.26104471403747315,0.2639115459799923,0.7307584501737123,0.5238792884360367,0.4155421332173682,0.21909658951529426,0.00908920030231156,1.0,0.2955665024630542,0.20820694508481152,0.9074946239507456,0.25909039567015946,0.16017319469076854,0.9454790733030252,0.42507425216666617,0.1376830478827187,0.5050691244239631,0.05844894608089541,0.01409579501750897,"HPC_like",0.7219501626962084,"quantum","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.00726037643326478
155,295,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.3226939858580681,0.3196831354976092,0.7708239407100322,0.5837889359836774,0.4470590370717101,0.23814033534294501,0.012476294427191914,1.0,0.31864406779661014,0.21711002585463948,0.9366285906804518,0.2890827408502758,0.17872176752855817,0.9724345165758884,0.7178647644927455,0.1388402514379669,0.5938435940099833,0.06094605462065066,0.01551633871488816,"HPC_like",0.7760650944385072,"quantum","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008623337814290612
156,139,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.3152997142189625,0.30751718698259206,0.7258349011301268,0.5841520155119452,0.4194988911468224,0.22936873035156952,0.011665677920323376,1.0,0.2949640287769784,0.20796025050463227,0.9368934674566384,0.2622668549284014,0.16506666384454033,0.9350210487905114,0.7612361973743147,0.0901780313874439,0.4291262135922331,0.061092873274196206,0.013449730053891426,"HPC_like",0.7843099156721091,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007180541768496363
157,298,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.31834487776089515,0.3149714511629166,0.7684053368829994,0.5378471078525067,0.46549388105563555,0.23172615596136117,0.014297311241405741,1.0,0.3087248322147651,0.21341381018873026,0.9462584726147095,0.2786256094119907,0.17512972573096044,0.9681521499089483,0.7353743365792632,0.10081411201498915,0.49794238683127573,0.056145505495078796,0.012188760892740461,"HPC_like",0.78387540108344,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009013592213486797
158,399,212,148,False,2,1,"[np.int64(1), np.int64(2)]",0.2924992837905185,0.29174947774610044,0.7277822313698422,0.6223066702916231,0.41798881551411315,0.22838364977405237,0.009495869945751925,1.0,0.3157894736842105,0.21606648199445985,0.9150866735821256,0.2799891312975119,0.17004117026585036,0.9517744535598692,0.5545087668953873,0.13126576827512504,0.5927083333333334,0.05862679143439639,0.01299745589820808,"HPC_like",0.7520018248156435,"quantum","{np.int64(1): 143.0, np.int64(2): 148.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007888792608583049
159,288,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.2975417199942218,0.29315888547309726,0.7294249738906902,0.6020996106764883,0.43405528174433833,0.2330216632696161,0.01221549239428187,1.0,0.3263888888888889,0.21985918209876543,0.9286169310388043,0.29311838488695385,0.17736292310324775,0.9713227223901375,0.5421140964798682,0.13599029450100686,0.5133276010318143,0.06097207341743744,0.011011463856364121,"HPC_like",0.7471014488822455,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008157942920105184
160,187,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.3017587767007493,0.3050365018009547,0.7331934184149059,0.6006709467849994,0.4619049264130006,0.23622082673777947,0.01420737218115245,1.0,0.31016042780748665,0.21396093682976353,0.9183817366244083,0.2813207507302597,0.17604871976477424,0.9483800531826857,0.6050802597713018,0.12726560586550756,0.49302030456852797,0.06326232615796659,0.013709804657892542,"HPC_like",0.7534557708369729,"quantum","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008629774368810976
161,303,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.3110970812013349,0.3120169394734603,0.7688177433082292,0.6185646086530233,0.44340719926501504,0.2267253332890495,0.010940873165375384,1.0,0.30033003300330036,0.21013190427953687,0.920108630660513,0.2690893061270308,0.1687826579543754,0.9867643504632782,0.7198684313795018,0.08060730794673762,0.5465573770491804,0.0619884703146349,0.014344762466986407,"HPC_like",0.7794246332125713,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008146886945419436
162,313,199,83,False,2,1,"[np.int64(1), np.int64(2)]",0.38891102891104823,0.38509778941189493,0.8142955562311761,0.6427559967944854,0.5693137913734015,0.2670128985429933,0.02040898673706926,1.0,0.43450479233226835,0.24571037777256072,0.9902305805504804,0.3608525689285384,0.18400915768976464,0.9903128527424798,0.8113796593977469,0.09036703950076819,0.5881369426751591,0.06303498569713392,0.01537470741630492,"HPC_like",0.7905697619708082,"topological","{np.int64(1): 51.0, np.int64(2): 83.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009553750128238734
163,285,201,56,False,2,1,"[np.int64(1), np.int64(2)]",0.3000352210479625,0.2974194160472755,0.7888958375351652,0.5564464287702582,0.5203426542721116,0.24120542006475343,0.01581677831849091,1.0,0.2912280701754386,0.2064142813173284,0.970674406297096,0.2662778011413661,0.1732950105391061,0.9046003494936254,0.6346527628573346,0.10016981483430396,0.5580901856763927,0.06413102827803377,0.01397536751698386,"HPC_like",0.7520044163109421,"topological","{np.int64(1): 30.0, np.int64(2): 56.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008521000613294626
164,380,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.3026793371954405,0.3045204576958587,0.7577207664369316,0.569134050259853,0.40606156755400624,0.2232823496939083,0.009348913797931574,1.0,0.29736842105263156,0.20894044321329644,0.9177198682197687,0.2620861324865365,0.16235147459233693,0.9712114177584442,0.6845304637065334,0.10876960355770572,0.6513422818791945,0.06255730970822808,0.01597214735928934,"HPC_like",0.774527909781871,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008053569977774558
165,255,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.3286280551355569,0.3246446748493971,0.7524803987975716,0.6431362937797033,0.4309962930612703,0.23642111285282127,0.01100674038484657,1.0,0.3215686274509804,0.218162245290273,0.9212956602352145,0.29017637801905005,0.177733152490388,0.9409384271526645,0.7524635635976745,0.061913088725788185,0.6088461538461538,0.06404754273504272,0.017961779071392722,"HPC_like",0.7813979843496439,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008935802334630628
166,269,119,124,False,2,1,"[np.int64(1), np.int64(2)]",0.2992951434109663,0.29982907772687817,0.7204799429196178,0.585518254340091,0.43098164267340733,0.22499873779279703,0.010702573417122628,1.0,0.29739776951672864,0.20895233620320336,0.911592805723362,0.264005812440107,0.16480189091649186,0.9473070160607123,0.6581511353038043,0.13140635108510682,0.5824336688014637,0.05922246910353044,0.015192488175168438,"HPC_like",0.7707468471693257,"topological","{np.int64(1): 83.0, np.int64(2): 124.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008317409549343829
167,263,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.28093394387512255,0.27804259644825086,0.7367175749650937,0.4943428372606804,0.40287692935790453,0.2204604956323334,0.007829691591250739,1.0,0.2889733840304182,0.2054677673524266,0.9034148651921001,0.2554998246798105,0.1606920233328683,0.936090140694116,0.5684896925004764,0.10748817453209766,0.5519105312208761,0.06179030366784395,0.01502371811822397,"HPC_like",0.7523494227054471,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008461470010003556
168,196,125,52,False,2,1,"[np.int64(1), np.int64(2)]",0.2860240896665032,0.28069811641365516,0.7240328575648788,0.6182218986905015,0.49530933699561475,0.24833986593328006,0.01573126774499777,1.0,0.3010204081632653,0.21040712203248654,0.9554180732674845,0.2773872364837654,0.1801511478983822,0.9636426755847941,0.49996961403361195,0.10596638988338139,0.5111111111111112,0.05794138443908036,0.01533729324655097,"HPC_like",0.7233909539965884,"quantum","{np.int64(1): 34.0, np.int64(2): 52.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007611034248366407
169,227,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.292753416600589,0.2949043419354015,0.7941015038196072,0.6208356807000198,0.5731794667828527,0.24316763503753352,0.018917276671254615,1.0,0.3656387665198238,0.23194705893768558,0.9945606562269297,0.30434316979024134,0.17266696190347622,0.9944482579214623,0.40459538849865734,0.11867608598715493,0.5039572192513369,0.06835492226526173,0.01200924546748276,"HPC_like",0.7120216091524704,"quantum","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.0089433867759247
170,161,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.29344715612730926,0.2984758120064797,0.6970461324592641,0.5732463944325799,0.35072340145566683,0.211078529449958,0.005705569945749101,1.0,0.3416149068322981,0.2249141622622584,0.8496632827866326,0.28566111501622854,0.15729224763931052,0.9532425917118682,0.5445690484215915,0.11920934871969283,0.44950495049504946,0.05902290317762919,0.01367299643492373,"HPC_like",0.7664059102896201,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.006816525736412637
171,399,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.290714997760603,0.28878182304971256,0.7669398874764012,0.567363761741363,0.4287322974809348,0.2250369026004798,0.010638992014375301,1.0,0.2932330827067669,0.20724744191305333,0.9207840808269966,0.26286597667750383,0.16656424402970565,0.9624297800062768,0.6084488765551078,0.13868573196988465,0.670890188434048,0.06055129485000459,0.01625070179121271,"HPC_like",0.7594581184106407,"quantum","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.0082213108540484
172,273,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.30474931893674506,0.3073225995110349,0.7698152292645425,0.5413749366414629,0.4444905181494706,0.22668018382632787,0.009759573591477822,1.0,0.28205128205128205,0.20249835634451016,0.9294581613660409,0.2543866241308445,0.16484438404764185,0.97146902983249,0.7297672525427797,0.1093999353387718,0.5647058823529413,0.05890030568440395,0.014630681226651954,"HPC_like",0.7798822997359793,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.00876208970877089
173,457,207,205,False,2,1,"[np.int64(1), np.int64(2)]",0.32149283827777797,0.3233572620136821,0.7555672515945648,0.5652394372730196,0.4015785893236155,0.2189210476306608,0.008399618220992933,1.0,0.2910284463894967,0.20633088978161251,0.9012055103426844,0.25497801190771147,0.15840785758689016,0.96403667324548,0.8415556600832558,0.04199346244139944,0.715502555366269,0.05830460997174881,0.017010140642404175,"HPC_like",0.8033595278833451,"topological","{np.int64(1): 183.0, np.int64(2): 205.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007658176905549682
174,370,306,27,False,2,1,"[np.int64(1), np.int64(2)]",0.31379901067780247,0.31590425909113795,0.7370928324973756,0.5662005761915406,0.3998349498608011,0.23218985425790983,0.009887402814567613,1.0,0.3,0.20999999999999996,0.9572102283593362,0.27175462821822116,0.17266414783135678,0.9760957940587539,0.7255533100658316,0.10289839241871293,0.6468085106382978,0.05958132246910558,0.015405544363873041,"HPC_like",0.7785122954501814,"topological","{np.int64(1): 23.0, np.int64(2): 27.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008068529218609009
175,156,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.2881396521159751,0.2834960665515115,0.7189772799613591,0.5285877680632862,0.3911756034395223,0.21311383779893725,0.007050156619050592,1.0,0.3525641025641026,0.22826265614727148,0.8916008912218977,0.29169629550615295,0.15719223282942188,0.9461876163164972,0.4879808395862017,0.10019975860268773,0.3206946454413892,0.04528090096107457,0.007583646669393032,"HPC_like",0.7648690430889087,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.0071873526515321634
176,180,78,84,False,2,1,"[np.int64(1), np.int64(2)]",0.34437311306860013,0.35044077794000394,0.729466020882219,0.5694033237650471,0.48925577374075135,0.23969559777575308,0.019757817146680193,1.0,0.39444444444444443,0.23885802469135808,0.9758395990709369,0.3426819697318306,0.18436233775790634,0.9408127756133696,0.660961298401789,0.066987577206572,0.47657894736842105,0.061727339181286485,0.01393520005781694,"HPC_like",0.7778474604467065,"topological","{np.int64(1): 82.0, np.int64(2): 84.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","variable",0.010858880666973221
177,242,131,87,False,2,1,"[np.int64(1), np.int64(2)]",0.29962579819883944,0.3018997848838002,0.7135975268768795,0.5885724369068812,0.4610570462192013,0.2385982871000068,0.014346774170076952,1.0,0.2975206611570248,0.20900211734171167,0.9447173548124886,0.27394011696692117,0.1772346157393815,0.9652571915019688,0.6187466068099615,0.155747159676455,0.5665322580645161,0.06066132364702751,0.015549632652528109,"HPC_like",0.7538025559223839,"topological","{np.int64(1): 86.0, np.int64(2): 87.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008492404334420582
178,170,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.21855826168129505,0.21639358291385027,0.6840021426598506,0.46882420300022676,0.3654032000422429,0.2124879439808212,0.005249040473121452,1.0,0.17647058823529413,0.14532871972318337,0.9044302148606801,0.1544333920550087,0.11183005022935098,0.9445863231836817,0.48343333121514587,0.10840664092575471,0.5094910591471801,0.07292553334951583,0.015119991636104496,"HPC_like",0.6980765631709562,"quantum","{}","{np.int64(1): 'topological', np.int64(2): 'topological'}","stepped",0.005171891091218507
179,435,207,185,False,2,1,"[np.int64(1), np.int64(2)]",0.29321036586524857,0.2951049351296969,0.7330546705968195,0.565670321648883,0.4361440842465746,0.23403208779458137,0.01094647718095646,1.0,0.3310344827586207,0.22145065398335317,0.929861933335637,0.29587304749787824,0.17720245260312856,0.9358501133327052,0.4905863892414373,0.11476914630117716,0.6918886915334516,0.07479550951427798,0.013955121793396688,"HPC_like",0.7268096638693698,"quantum","{np.int64(1): 176.0, np.int64(2): 185.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009289728624175366
180,344,257,53,False,2,1,"[np.int64(1), np.int64(2)]",0.3077481060636366,0.3049968155136339,0.7472807876038372,0.622064875246854,0.4652952182608281,0.2364457253842141,0.013385395063045901,1.0,0.2877906976744186,0.20496721200648996,0.9538993034859378,0.26603609147124413,0.17521454663301406,0.9664560379312677,0.7072207069615524,0.13432091240043526,0.568685376661743,0.05576389691286121,0.012772166006045249,"HPC_like",0.7729918823705835,"quantum","{np.int64(1): 44.0, np.int64(2): 53.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008716956966099941
181,134,43,78,False,2,1,"[np.int64(1), np.int64(2)]",0.3039325388913733,0.29783319974465866,0.7048962570253088,0.5547521099003376,0.43695134886117015,0.2342376815982753,0.013632832026631528,1.0,0.2835820895522388,0.20316328803742478,0.961078561758092,0.25759824530500997,0.16868053939991856,0.960897074204995,0.7054845102616151,0.08924341824699945,0.34295302013422835,0.05423386423586773,0.00824841333687528,"HPC_like",0.7741973131551202,"topological","{np.int64(1): 72.0, np.int64(2): 78.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007622713948048206
182,205,97,88,False,2,1,"[np.int64(1), np.int64(2)]",0.302366865441524,0.2973170786352568,0.7672508225053367,0.5811069065088805,0.488531467670856,0.2461597107616712,0.012668320723750829,1.0,0.2682926829268293,0.19631171921475313,0.9722601874256649,0.25121962594641767,0.17248129116116367,0.9601143730170885,0.7060454262400928,0.08962969536487293,0.46468531468531477,0.05295042356017966,0.012234962207592502,"HPC_like",0.7651179497469008,"quantum","{np.int64(1): 83.0, np.int64(2): 88.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008208010377191838
183,190,67,104,False,2,1,"[np.int64(1), np.int64(2)]",0.33189383110611204,0.3353048255294242,0.7746054351873355,0.5857520279092548,0.49852804846288334,0.24854404069539765,0.01513988244684417,1.0,0.34210526315789475,0.22506925207756237,0.9555422062025228,0.3123092469408252,0.1880186678970792,0.9178796122008088,0.688385595582421,0.11257765677569653,0.47846534653465367,0.06084614382490887,0.014251968898987699,"HPC_like",0.7690913039806873,"quantum","{np.int64(1): 103.0, np.int64(2): 104.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009014276676985981
184,379,141,201,False,2,1,"[np.int64(1), np.int64(2)]",0.3293510268414671,0.32733923062446935,0.7729719670912274,0.6069666413127586,0.43065123964304874,0.2271024463393987,0.009260717186258717,1.0,0.32189973614775724,0.21828029601576152,0.9326276927291127,0.28190329002022707,0.1680773086398303,0.9620464626306415,0.7846759264929357,0.06398765869234446,0.6376949152542372,0.06663311924722412,0.014503813311761609,"HPC_like",0.7902355136018805,"topological","{np.int64(1): 182.0, np.int64(2): 201.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008919277412906778
185,259,155,79,False,2,1,"[np.int64(1), np.int64(2)]",0.323745686076825,0.326753213265071,0.7369055257610663,0.5852226493823314,0.3810801858137266,0.2239741379706682,0.008344643315482141,1.0,0.3204633204633205,0.21776658070094368,0.933266705149262,0.2811985797465011,0.16819689875457822,0.9914067771258555,0.7548236774008855,0.09717484953787499,0.5630252100840336,0.06974347010361417,0.01493845164216552,"HPC_like",0.7854517020613445,"topological","{np.int64(1): 79.0, np.int64(2): 77.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008208655154627058
186,163,119,28,False,2,1,"[np.int64(1), np.int64(2)]",0.3066846464301854,0.30002685273262264,0.7938022475371526,0.5894871685974401,0.5516481983469905,0.25660458487583854,0.016371086127540714,1.0,0.3006134969325153,0.2102450223945199,0.9879224651239117,0.28081400469809953,0.18400294630666347,0.940157235467884,0.6155581834522476,0.10673579761605903,0.5099861303744799,0.06053368276847937,0.016791411480401395,"HPC_like",0.7428559883497834,"quantum","{np.int64(1): 26.0, np.int64(2): 28.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008789243835423345
187,273,156,90,False,2,1,"[np.int64(1), np.int64(2)]",0.34847038884525033,0.34250533854244286,0.7605352885121809,0.5983771729138583,0.4020326557171623,0.23945307332455024,0.011730792983511661,1.0,0.46886446886446886,0.2490305787009083,0.9756785306242393,0.38516874324446065,0.17334242533280986,0.9921278860811321,0.5088486400844433,0.17843886360867828,0.5564010743061771,0.0605730497020943,0.01532534594355946,"HPC_like",0.7651898638482253,"quantum","{np.int64(1): 89.0, np.int64(2): 90.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.009634463655056337
188,254,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.2997114035462837,0.3028967188329464,0.7473201902048436,0.536826076580126,0.5085522758365073,0.23681787215896688,0.013624344145087158,1.0,0.2559055118110236,0.1904178808357616,0.9744484220232685,0.23627016940057083,0.1629321316863233,0.9600993435594325,0.7404861839767645,0.07004145761001503,0.6382066276803118,0.06362702469208892,0.018967849741800255,"HPC_like",0.7683247846672023,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008552782668213353
189,239,147,69,False,2,1,"[np.int64(1), np.int64(2)]",0.3031663985007115,0.30146437548471144,0.7671799461968297,0.6272688224696275,0.4939908443665544,0.2395032978803265,0.016002481893386,1.0,0.27615062761506276,0.19989145848286968,0.9584305232407605,0.2583260632082615,0.17507541090093265,0.9661979278170143,0.703272278533242,0.06634701614683954,0.49383215369059663,0.051216978112092186,0.01246881041279338,"HPC_like",0.7711122020885606,"topological","{np.int64(1): 69.0, np.int64(2): 68.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008053859819209305
190,381,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.30854661728628974,0.3072355685598562,0.7916986059423452,0.6358354294979001,0.46024085323476727,0.22840786608427444,0.013743557123325919,1.0,0.29658792650918636,0.20862352835816783,0.9242350616830572,0.2682689023695617,0.17093894557483655,0.9802121034326009,0.7038079352220605,0.09938241696177852,0.7324649298597193,0.066523050764894,0.019843265518187173,"HPC_like",0.7723115728585558,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008594385121711373
191,297,224,44,False,2,1,"[np.int64(1), np.int64(2)]",0.3043924054627365,0.3014849443524874,0.7891404069665899,0.5225687582893934,0.47159200980337057,0.24138829475520485,0.013244764136298008,1.0,0.27946127946127947,0.20136267274314415,0.9549286018642231,0.26166592669481514,0.17660733259048364,0.9641262940140708,0.6900225233013408,0.11797454768399114,0.6372582001682084,0.06274033336691029,0.017543097678263918,"HPC_like",0.7612078676785156,"topological","{np.int64(1): 33.0, np.int64(2): 44.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008694899066817247
192,190,146,25,False,2,1,"[np.int64(1), np.int64(2)]",0.3008682222907408,0.2975356012192113,0.7243641626012421,0.5431686262476023,0.39387519280384,0.2200188674244913,0.008915806253426688,1.0,0.3526315789473684,0.22828254847645424,0.8959591199258099,0.30547879681557244,0.17154243281203368,0.9422780063162914,0.5387477577178973,0.09828402252478276,0.41198044009779966,0.04796744305752162,0.010460403182953512,"HPC_like",0.768850913306413,"topological","{np.int64(1): 20.0, np.int64(2): 25.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007852082411187112
193,197,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.30685379799684426,0.30992379180786594,0.7174158694043807,0.5630343243917598,0.4573833300723389,0.23239937067851044,0.011655484745939458,1.0,0.2893401015228426,0.20562240717359379,0.9537314393486159,0.26467501478230543,0.1724317430836027,0.9465109298767694,0.7070336861491887,0.07774557321759565,0.5237187127532775,0.05808905533741115,0.01584679445842853,"HPC_like",0.7742661001884378,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007738991560200264
194,145,111,20,False,2,1,"[np.int64(1), np.int64(2)]",0.32865659824219473,0.32088770777687065,0.7128087970956655,0.5760205391752165,0.3652223126172835,0.22536920585094936,0.008491779382414183,1.0,0.4206896551724138,0.2437098692033294,0.9563934936385713,0.334749065275976,0.1595386146462135,0.9573738949130001,0.5552904723182821,0.1576231110899583,0.43079315707620514,0.0563003879086895,0.013077750838293604,"HPC_like",0.776034941207948,"quantum","{np.int64(1): 15.0, np.int64(2): 20.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008668723705286093
195,159,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.28282875285976383,0.27947346704776155,0.7065742749826485,0.5076648679127893,0.38356242630204035,0.21441981218886158,0.008661425801761753,1.0,0.2830188679245283,0.20291918832324674,0.9011477423199667,0.2442129654502249,0.15134519434920268,0.9460282884537091,0.6230562276160696,0.13335059318253054,0.43000000000000005,0.054470649895178185,0.012468264699617572,"HPC_like",0.7711503453534071,"topological","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.00810962548942176
196,174,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.285419240196507,0.2821489279423735,0.7182519373810513,0.5518957521721465,0.4000171146008522,0.22260703628039138,0.009270002478998948,1.0,0.3103448275862069,0.21403091557669449,0.912560926342431,0.2722624426296787,0.16486986696999517,0.9309547175402031,0.5389573568685531,0.15807456133528622,0.46380697050938363,0.05754830359619127,0.013296007025954848,"HPC_like",0.7519558426577935,"quantum","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.007579995089292122
197,170,43,110,False,2,1,"[np.int64(1), np.int64(2)]",0.3007150392438634,0.2963383093885149,0.7009767098090084,0.58423215722116,0.42627357146194345,0.2330528936318088,0.012082065632921498,1.0,0.3411764705882353,0.22477508650519035,0.9051717823842985,0.3010933000072231,0.17527141666978335,0.9465189064172068,0.5329138176359843,0.12078169183545442,0.45512129380053906,0.053493208604196416,0.013217156450948299,"HPC_like",0.7531129433892887,"quantum","{np.int64(1): 109.0, np.int64(2): 110.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","variable",0.01031448950774386
198,164,104,44,False,2,1,"[np.int64(1), np.int64(2)]",0.3508225433694415,0.35385021170340925,0.7283983389743907,0.5747476874619687,0.4426211361939538,0.24139392534630372,0.01560718845026827,1.0,0.40853658536585363,0.24163444378346224,0.983589197490155,0.3505058569123277,0.1811411663568538,0.9489023650799994,0.6681890347155376,0.12303468425062523,0.39887165021156573,0.05940692834290832,0.009393657835478552,"HPC_like",0.7816369707466663,"topological","{np.int64(1): 44.0, np.int64(2): 43.0}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.0079723729921911
199,176,"","",False,2,1,"[np.int64(1), np.int64(2)]",0.31267517283187113,0.3090966173817602,0.7447497157367478,0.5735172938234372,0.45739959707261985,0.2432622365266946,0.014378620396970826,1.0,0.3125,0.21484375,0.9478199989728558,0.28947664724808003,0.1844636520595855,0.999296880894471,0.6533328064876263,0.16942084971080634,0.4262879788639367,0.056762514511028435,0.011787370726603484,"HPC_like",0.7629869575339523,"quantum","{}","{np.int64(1): 'information', np.int64(2): 'topological'}","stepped",0.008279181410086826
